"cleabs","nature","usage_1","usage_2","construction_legere","etat_de_l_objet","gcms_detruit","gcms_date_creation","gcms_date_modification","gcms_date_destruction","date_d_apparition","date_de_confirmation","diffusion","source_detaillee","sources","identifiants_sources","methode_d_acquisition_planimetrique","precision_planimetrique","methode_d_acquisition_altimetrique","precision_altimetrique","complement","nombre_de_logements","nombre_d_etages","materiaux_des_murs","materiaux_de_la_toiture","hauteur","altitude_minimale_sol","altitude_minimale_toit","altitude_maximale_toit","altitude_maximale_construction","altitude_maximale_sol","nom","commentaire_centralise","commentaire_collecteur","origine_du_batiment","source_restitution","metadonnees_unification","metadonnees_appariement_ff","appariement_fichiers_fonciers","identifiant_parcellaire","liens_vers_adresse","liens_vers_evolution","gcms_numrec","gcms_territoire","gcms_fingerprint","gcvs_nom_lot","exception_legitime","geometrie","gcvs_empreinte"
BATIMENT0000000324880493,Indifférenciée,Indifférencié,,true,En service,false,2013-08-20 17:22:14.810,2017-02-23 14:28:53.232,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,2.74,147.94,150.68,152.00,152.68,148.93,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-1.1;TY=-3.1;Id Parcelle=0830750000A021294;Type BDP=Construction légère;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924165;,"",,,,"",30568906,FXX,"0",,"","MULTIPOLYGON Z(((972072.4 6252267.4 150.6, 972074.1 6252268.7 150.6, 972078.8 6252263.5 150.6, 972077.1 6252262 150.6, 972072.4 6252267.4 150.6)))","LINESTRING (972072.4 6252262, 972078.8 6252268.7)"
BATIMENT0000000325473625,Indifférenciée,Indifférencié,,false,En service,true,2013-08-30 20:01:10.487,2017-02-23 20:08:01.981,2019-09-26 13:59:11.778,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,6.77,201.56,208.33,210.12,210.52,202.77,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010773;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"",,,,"",36191882,FXX,a701f081ff8d75576a1ff9fe381cc183,,"","MULTIPOLYGON Z(((960887.6 6263789 208.3, 960888.6 6263787.2 208.3, 960890.9 6263783 208.3, 960884.9 6263779.5 208.3, 960882.1 6263778 208.3, 960882.9 6263781.7 208.3, 960883.1 6263788.1 208.3, 960887.6 6263789 208.3)))","LINESTRING (960882.1 6263778, 960890.9 6263789)"
BATIMENT0000000325473626,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1600-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",8.43,200.69,209.12,210.26,210.53,202.08,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010513;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0513-0500-0011--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0513"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0513","","",36194272,FXX,"6c7c5e854dab7f3a3b4815656436d5c0",,"","MULTIPOLYGON Z(((960888.6 6263787.2 209.1, 960896.4 6263790 209.1, 960898.1 6263787.2 209.1, 960890.9 6263783 209.1, 960888.6 6263787.2 209.1)))","LINESTRING (960888.6 6263783, 960898.1 6263790)"
BATIMENT0000000325473627,Indifférenciée,Indifférencié,,false,En service,false,2013-08-30 20:01:10.487,2017-02-23 20:08:01.981,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,8.14,200.79,208.93,209.84,209.91,202.25,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010514;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"",,,,"",30572127,FXX,"0",,"","MULTIPOLYGON Z(((960886.3 6263791.3 208.9, 960894.3 6263794 208.9, 960896.4 6263790 208.9, 960888.6 6263787.2 208.9, 960887.6 6263789 208.9, 960886.3 6263791.3 208.9)))","LINESTRING (960886.3 6263787.2, 960896.4 6263794)"
BATIMENT0000000325473628,Indifférenciée,Annexe,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",0,1,"01","01",8.68,200.24,208.92,210.32,210.53,201.94,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010512;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0512-0500-5220--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0512"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0512","","",36194272,FXX,"3f4bf3a27bddb6e7f26131fad6a3d5ba",,"","MULTIPOLYGON Z(((960898.1 6263787.2 208.9, 960900.5 6263783.2 208.9, 960896.3 6263780.6 208.9, 960893.2 6263778.8 208.9, 960890.9 6263783 208.9, 960898.1 6263787.2 208.9)))","LINESTRING (960890.9 6263778.8, 960900.5 6263787.2)"
BATIMENT0000000325473629,Indifférenciée,Indifférencié,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 13:59:11.778,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",0,0,,,7.70,201.60,208.30,212.40,213.50,203.40,"",,"",Cadastre,"",TA=NBDU-MBDP-F;TX=0.4;TY=-1;Id Parcelle=083026000AB010503;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;CLEABS fusion=BATIMENT0000000325473629/BATIMENT0000000325473625;,"",,,,"",36191882,FXX,"3f66007bfa456c69674e6892c0cb4366",,"","MULTIPOLYGON Z(((960882.1 6263778 210, 960878.1 6263775.8 210, 960877.3 6263782.2 210, 960876.6 6263787.9 210, 960883.1 6263788.8 210, 960883.1 6263788.1 210, 960887.6 6263789 210, 960888.6 6263787.2 210, 960890.9 6263783 210, 960884.9 6263779.5 210, 960882.1 6263778 210)))","LINESTRING (960876.6 6263775.8, 960890.9 6263789)"
BATIMENT0000000325473630,Indifférenciée,Indifférencié,,false,En service,false,2013-08-30 20:01:10.487,2017-02-23 20:08:01.981,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,7.40,201.40,208.80,210.26,210.52,202.51,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010508;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"",,,,"",30572127,FXX,"0",,"","MULTIPOLYGON Z(((960893.2 6263778.8 208.8, 960888.1 6263775.6 208.8, 960886.6 6263777.5 208.8, 960884.9 6263779.5 208.8, 960890.9 6263783 208.8, 960893.2 6263778.8 208.8)))","LINESTRING (960884.9 6263775.6, 960893.2 6263783)"
BATIMENT0000000325473631,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1850-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",11.07,202.86,213.93,214.76,214.93,203.88,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010504;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0504-0240-5218--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0504"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0504","","",36194272,FXX,af62d314bb3937e4f184b5a2db08aa9f,,"","MULTIPOLYGON Z(((960876 6263793.6 213.9, 960876.6 6263787.9 213.9, 960869.4 6263786.7 213.9, 960869 6263792.5 213.9, 960876 6263793.6 213.9)))","LINESTRING (960869 6263786.7, 960876.6 6263793.6)"
BATIMENT0000000325473632,Indifférenciée,Indifférencié,,false,En service,false,2013-08-30 20:01:10.487,2017-02-23 20:08:01.981,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,9.38,202.89,212.27,213.18,213.53,203.90,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010502;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"",,,,"",30572127,FXX,"0",,"","MULTIPOLYGON Z(((960869.4 6263786.7 212.2, 960876.6 6263787.9 212.2, 960877.3 6263782.2 212.2, 960869.5 6263781.5 212.2, 960869.4 6263786.7 212.2)))","LINESTRING (960869.4 6263781.5, 960877.3 6263787.9)"
BATIMENT0000000325473633,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1975-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",3,3,"10","10",7.61,202.79,210.40,212.80,213.12,203.90,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010501;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0501-0240-0009-F-A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0501"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0501","","",36194272,FXX,d7ce99404d5ab6eff068ab2aa9cc4667,,"","MULTIPOLYGON Z(((960869.5 6263781.5 210.3, 960877.3 6263782.2 210.3, 960878.1 6263775.8 210.3, 960869.9 6263775.6 210.3, 960869.5 6263781.5 210.3)))","LINESTRING (960869.5 6263775.6, 960878.1 6263782.2)"
BATIMENT0000000325473634,Indifférenciée,Annexe,Résidentiel,false,En service,false,2013-08-30 20:01:10.487,2023-06-28 13:23:54.888,,1900-01-01,,true,"",,"",BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",1,2,"50","10",9.90,199.40,209.30,210.00,,202.50,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010515;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0515-0500-0015--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0515"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0515","","",44909982,FXX,ea0ac20d1524d77f64a3f9bcb92b0753,,"","MULTIPOLYGON Z(((960883 6263796.7 209.3, 960884.1 6263795 209.3, 960885 6263793.5 209.3, 960886.3 6263791.3 209.3, 960894.3 6263794 209.3, 960892.7 6263798.9 209.3, 960883 6263796.7 209.3)))","LINESTRING (960883 6263791.3, 960894.3 6263798.9)"
BATIMENT0000000325473635,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1800-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",9.35,198.51,207.86,208.29,208.55,201.47,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010511;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0511-0500-5219--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0511"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0511","","",36194272,FXX,a6158e2fa81ac240e82c770575963c02,,"","MULTIPOLYGON Z(((960898.2 6263778 207.8, 960896.3 6263780.6 207.8, 960900.5 6263783.2 207.8, 960902.1 6263780.5 207.8, 960903 6263782.3 207.8, 960905.1 6263779.8 207.8, 960902.2 6263775 207.8, 960899.5 6263778.8 207.8, 960898.2 6263778 207.8)))","LINESTRING (960896.3 6263775, 960905.1 6263783.2)"
BATIMENT0000000325473636,Indifférenciée,Indifférencié,,false,En service,false,2013-08-30 20:01:10.487,2017-02-23 20:08:01.981,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,8.77,198.96,207.73,208.85,209.28,202.29,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010509;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"",,,,"",30572127,FXX,"0",,"","MULTIPOLYGON Z(((960900.5 6263772.2 207.7, 960897.3 6263766.7 207.7, 960896.5 6263765.5 207.7, 960888.1 6263775.6 207.7, 960893.2 6263778.8 207.7, 960896.3 6263780.6 207.7, 960898.2 6263778 207.7, 960895.5 6263776.3 207.7, 960900.5 6263772.2 207.7)))","LINESTRING (960888.1 6263765.5, 960900.5 6263780.6)"
BATIMENT0000000325473637,Indifférenciée,Indifférencié,,false,En service,false,2013-08-30 20:01:10.487,2017-02-10 18:12:34.527,,,,true,"",,"",BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",,,,,12.20,196.80,209.00,211.25,211.90,201.29,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010490;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"",,,,"",30521307,FXX,"0",,"","MULTIPOLYGON Z(((960905.1 6263779.8 209, 960909.6 6263787.2 209, 960907.7 6263788.7 209, 960908.5 6263789.1 209, 960908.8 6263789.6 209, 960908.8 6263790.5 209, 960908.3 6263791.1 209, 960907.7 6263791.3 209, 960907.1 6263791.2 209, 960912.6 6263798.2 209, 960912.4 6263798.4 209, 960912.3 6263798.4 209, 960906.4 6263804.2 209, 960906 6263804.6 209, 960900.4 6263799.3 209, 960898.2 6263797.4 209, 960897.8 6263796.6 209, 960898 6263794.3 209, 960899.5 6263792.7 209, 960905.2 6263786.7 209, 960903.7 6263783.7 209, 960903 6263782.3 209, 960905.1 6263779.8 209)))","LINESTRING (960897.8 6263779.8, 960912.6 6263804.6)"
BATIMENT0000000325473638,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1954-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"50","10",10.36,201.21,211.57,212.45,213.07,202.70,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010516;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0516-0500-0013--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0516"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0516","","",36194272,FXX,cccd74c3c4b4a1632bc9841ad3745144,,"","MULTIPOLYGON Z(((960892.7 6263798.9 211.5, 960883 6263796.7 211.5, 960881.7 6263799 211.5, 960881 6263800.2 211.5, 960880.8 6263800.7 211.5, 960891.1 6263803.7 211.5, 960892.7 6263798.9 211.5)))","LINESTRING (960880.8 6263796.7, 960892.7 6263803.7)"
BATIMENT0000000325473639,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1900-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",2,2,"00","00",8.52,202.12,210.64,212.00,214.00,203.69,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010505;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0505-0240-0003-B-A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0505"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0505","","",36194272,FXX,"621b22c6440950b864584c6465635291",,"","MULTIPOLYGON Z(((960883 6263796.7 210.6, 960884.1 6263795 210.6, 960883.2 6263794.8 210.6, 960876 6263793.6 210.6, 960869 6263792.5 210.6, 960869.1 6263797.3 210.6, 960881.7 6263799 210.6, 960883 6263796.7 210.6)))","LINESTRING (960869 6263792.5, 960884.1 6263799)"
BATIMENT0000000325473640,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1900-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"01","01",8.85,202.35,211.20,213.13,213.62,203.69,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010506;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0506-0240-0003--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0506"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0506",ADRNIVX_0000000260368752,"",36194272,FXX,"20b0bb8750ec4d282b398fcc1ef7a91d",,"","MULTIPOLYGON Z(((960869.1 6263797.3 211.1, 960868 6263802.4 211.1, 960880 6263803 211.1, 960880.8 6263800.7 211.1, 960881 6263800.2 211.1, 960881.7 6263799 211.1, 960869.1 6263797.3 211.1)))","LINESTRING (960868 6263797.3, 960881.7 6263803)"
BATIMENT0000000325473641,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1971-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,1,"13","10",10.62,201.38,212.00,213.27,214.00,202.85,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010517;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0517-0500-5224--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0517"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0517","","",36194272,FXX,"1a63ae87cba008fb107d3837752f5ee7",,"","MULTIPOLYGON Z(((960891.1 6263803.7 212, 960880.8 6263800.7 212, 960880 6263803 212, 960878.8 6263806.1 212, 960889 6263807.4 212, 960891.1 6263803.7 212)))","LINESTRING (960878.8 6263800.7, 960891.1 6263807.4)"
BATIMENT0000000325473642,Indifférenciée,Indifférencié,,false,En service,true,2013-08-30 20:01:10.487,2017-02-23 20:08:01.981,2019-09-26 13:59:11.778,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,10.04,202.48,212.52,213.73,214.31,203.65,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010529;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"",,,,"",36191882,FXX,c6c8586888072b498d1799855bbcfbb7,,"","MULTIPOLYGON Z(((960867 6263805.5 212.5, 960876.6 6263806.2 212.5, 960876.7 6263806 212.5, 960878.8 6263806.1 212.5, 960880 6263803 212.5, 960868 6263802.4 212.5, 960867.9 6263802.9 212.5, 960867 6263805.5 212.5)))","LINESTRING (960867 6263802.4, 960880 6263806.2)"
BATIMENT0000000325473643,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1750-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",10.00,202.50,212.30,213.70,214.30,203.70,"",,"",Cadastre,"",TA=NBDU-MBDP-F;TX=0.4;TY=-1;Id Parcelle=083026000AB010530;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;CLEABS fusion=BATIMENT0000000325473642/BATIMENT0000000325473643;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0530-0240-5235--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0530"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0530","","",36194272,FXX,"62d6d5ed7a68ae711669b1a69f5d52d4",,"","MULTIPOLYGON Z(((960879.8 6263811.4 212.5, 960875 6263811 212.5, 960876.6 6263806.2 212.5, 960876.7 6263806 212.5, 960878.8 6263806.1 212.5, 960880 6263803 212.5, 960868 6263802.4 212.5, 960867.9 6263802.9 212.5, 960867 6263805.5 212.5, 960865.4 6263811.6 212.5, 960866.9 6263811.6 212.5, 960866.9 6263812.7 212.5, 960868.4 6263812.8 212.5, 960868.4 6263811.7 212.5, 960871.2 6263811.9 212.5, 960871 6263815.4 212.5, 960877 6263815.8 212.5, 960879.4 6263815.9 212.5, 960879.8 6263811.4 212.5)))","LINESTRING (960865.4 6263802.4, 960880 6263815.9)"
BATIMENT0000000325473646,Indifférenciée,Indifférencié,,false,En service,false,2013-08-30 20:01:10.487,2017-02-23 20:08:01.981,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,9.74,198.53,208.27,208.73,208.88,201.64,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010510;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"",,,,"",30572127,FXX,"0",,"","MULTIPOLYGON Z(((960900.5 6263772.2 208.2, 960895.5 6263776.3 208.2, 960898.2 6263778 208.2, 960899.5 6263778.8 208.2, 960902.2 6263775 208.2, 960900.5 6263772.2 208.2)))","LINESTRING (960895.5 6263772.2, 960902.2 6263778.8)"
BATIMENT0000000325473650,Indifférenciée,Résidentiel,Annexe,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1920-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",11.07,201.66,212.73,213.93,214.32,203.05,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=0.4;TY=-1;Id Parcelle=083026000AB010756;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885144/BATIMENT0000000074883494;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0756-0500-5233--A/83026000AB0756-0500-5622--B"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""2"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0756"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0756","","",36194272,FXX,"22a0e1b92a4829bbd757c2989b12bde0",,"","MULTIPOLYGON Z(((960889 6263807.4 212.7, 960878.8 6263806.1 212.7, 960876.7 6263806 212.7, 960876.6 6263806.2 212.7, 960875 6263811 212.7, 960879.8 6263811.4 212.7, 960886.6 6263812.1 212.7, 960889 6263807.4 212.7)))","LINESTRING (960875 6263806, 960889 6263812.1)"
BATIMENT0000000325473656,Indifférenciée,Résidentiel,Annexe,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1800-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",2,2,"10","10",11.00,203.55,214.55,215.94,216.41,206.94,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=1;TY=1;Id Parcelle=083026000AB010537;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885152/BATIMENT0000000074883523/BATIMENT0000000224223423;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0537-0240-5242--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0537"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0537","","",36194272,FXX,a3684a22f2c9091d2ef73d48524e558b,,"","MULTIPOLYGON Z(((960861.9 6263803.4 214.5, 960862.8 6263796.3 214.5, 960857.8 6263795.8 214.5, 960849 6263795 214.5, 960842.7 6263794.5 214.5, 960842.4 6263798.1 214.5, 960842.3 6263800.8 214.5, 960861.9 6263803.4 214.5)))","LINESTRING (960842.3 6263794.5, 960862.8 6263803.4)"
